Timestamp;Measured energy production (MWh);Installed power (MW)
2020-10-03 03;0.25;1418.38
2020-10-03 04;0.29;1418.38
2020-10-03 05;0.29;1418.38
2020-10-03 06;4.86;1418.38
2020-10-03 07;266.77;1418.38
2020-10-03 08;756.61;1418.38
2020-10-03 09;1033.00;1418.38
2020-10-03 10;1174.80;1418.38
2020-10-03 11;1201.03;1418.38
2020-10-03 12;1136.41;1418.38
2020-10-03 13;1079.09;1418.38
2020-10-03 14;970.79;1418.38
2020-10-03 15;772.53;1418.38
2020-10-03 16;578.93;1418.38
2020-10-03 17;160.88;1418.38
2020-10-03 18;2.69;1418.38
2020-10-03 19;0.29;1418.38
2020-10-03 20;0.27;1418.38
2020-10-03 21;0.30;1418.38
2020-10-03 22;0.23;1418.38
2020-10-03 23;0.35;1418.38
2020-10-04 00;0.27;1418.38
2020-10-04 01;0.40;1418.38
2020-10-04 02;0.17;1418.38
2020-10-04 03;0.31;1418.38
2020-10-04 04;0.30;1418.38
2020-10-04 05;0.31;1418.38
2020-10-04 06;2.41;1418.38
2020-10-04 07;124.31;1418.38
2020-10-04 08;264.75;1418.38
2020-10-04 09;379.73;1418.38
2020-10-04 10;486.68;1418.38
2020-10-04 11;504.57;1418.38
2020-10-04 12;527.00;1418.38
2020-10-04 13;529.00;1418.38
2020-10-04 14;641.59;1418.38
2020-10-04 15;717.29;1418.38
2020-10-04 16;479.10;1418.38
2020-10-04 17;207.49;1418.38
2020-10-04 18;1.58;1418.38
2020-10-04 19;0.27;1418.38
2020-10-04 20;0.26;1418.38
2020-10-04 21;0.23;1418.38
2020-10-04 22;0.34;1418.38
2020-10-04 23;0.38;1418.38
2020-10-05 00;0.20;1418.38
2020-10-05 01;0.31;1418.38
2020-10-05 02;0.20;1418.38
2020-10-05 03;0.21;1418.38
2020-10-05 04;0.38;1418.38
2020-10-05 05;0.47;1418.38
2020-10-05 06;4.43;1418.38
2020-10-05 07;252.02;1418.38
2020-10-05 08;663.35;1418.38
2020-10-05 09;878.47;1418.38
2020-10-05 10;1007.22;1418.38
2020-10-05 11;1099.22;1418.38
2020-10-05 12;1104.83;1418.38
2020-10-05 13;1071.71;1418.38
2020-10-05 14;1088.49;1418.38
2020-10-05 15;945.29;1418.38
2020-10-05 16;669.49;1418.38
2020-10-05 17;193.38;1418.38
2020-10-05 18;1.56;1418.38
2020-10-05 19;0.28;1418.38
2020-10-05 20;0.30;1418.38
2020-10-05 21;0.27;1418.38
2020-10-05 22;0.33;1418.38
2020-10-05 23;0.29;1418.38
2020-10-06 00;0.31;1418.38
2020-10-06 01;0.32;1418.38
2020-10-06 02;0.23;1418.38
2020-10-06 03;0.32;1418.38
2020-10-06 04;0.36;1418.38
2020-10-06 05;0.31;1418.38
2020-10-06 06;3.26;1418.38
2020-10-06 07;191.14;1418.38
2020-10-06 08;451.86;1418.38
2020-10-06 09;704.08;1418.38
2020-10-06 10;976.63;1418.38
2020-10-06 11;1089.30;1418.38
2020-10-06 12;1106.75;1418.38
2020-10-06 13;1104.30;1418.38
2020-10-06 14;1046.47;1418.38
2020-10-06 15;921.34;1418.38
2020-10-06 16;662.83;1418.38
2020-10-06 17;191.62;1418.38
2020-10-06 18;1.69;1418.38
2020-10-06 19;0.22;1418.38
2020-10-06 20;0.24;1418.38
2020-10-06 21;0.22;1418.38
2020-10-06 22;0.26;1418.38
2020-10-06 23;0.22;1418.38
2020-10-07 00;0.26;1418.38
2020-10-07 01;0.21;1418.38
2020-10-07 02;0.21;1418.38
2020-10-07 03;0.30;1418.38
2020-10-07 04;0.23;1418.38
2020-10-07 05;0.26;1418.38
2020-10-07 06;2.81;1418.38
2020-10-07 07;248.50;1418.38
2020-10-07 08;725.64;1418.38
2020-10-07 09;967.54;1418.38
2020-10-07 10;1078.10;1418.38
2020-10-07 11;1123.09;1418.38
2020-10-07 12;1125.75;1418.38
2020-10-07 13;1111.80;1418.38
2020-10-07 14;1062.54;1418.38
2020-10-07 15;935.53;1418.38
2020-10-07 16;664.27;1418.38
2020-10-07 17;188.99;1418.38
2020-10-07 18;6.70;1418.38
2020-10-07 19;6.01;1418.38
2020-10-07 20;5.96;1418.38
2020-10-07 21;5.95;1418.38
2020-10-07 22;5.98;1418.38
2020-10-07 23;5.94;1418.38
2020-10-08 00;5.93;1418.38
2020-10-08 01;3.09;1418.38
2020-10-08 02;0.15;1418.38
2020-10-08 03;0.24;1418.38
2020-10-08 04;0.25;1418.38
2020-10-08 05;0.22;1418.38
2020-10-08 06;2.45;1418.38
2020-10-08 07;222.35;1418.38
2020-10-08 08;577.96;1418.38
2020-10-08 09;819.43;1418.38
2020-10-08 10;864.73;1418.38
2020-10-08 11;969.65;1418.38
2020-10-08 12;957.63;1418.38
2020-10-08 13;1008.23;1418.38
2020-10-08 14;886.84;1418.38
2020-10-08 15;685.35;1418.38
2020-10-08 16;452.05;1418.38
2020-10-08 17;99.54;1418.38
2020-10-08 18;0.70;1418.38
2020-10-08 19;0.26;1418.38
2020-10-08 20;0.21;1418.38
2020-10-08 21;0.21;1418.38
2020-10-08 22;0.22;1418.38
2020-10-08 23;0.20;1418.38
2020-10-09 00;0.25;1418.38
2020-10-09 01;0.23;1418.38
2020-10-09 02;0.16;1418.38
2020-10-09 03;0.19;1418.38
2020-10-09 04;0.18;1418.38
2020-10-09 05;0.27;1418.38
2020-10-09 06;1.87;1418.38
2020-10-09 07;152.08;1418.38
2020-10-09 08;428.89;1418.38
2020-10-09 09;728.04;1418.38
2020-10-09 10;868.04;1418.38
2020-10-09 11;873.11;1418.38
2020-10-09 12;803.27;1418.38
2020-10-09 13;922.78;1418.38
2020-10-09 14;793.06;1418.38
2020-10-09 15;632.91;1418.38
2020-10-09 16;391.46;1418.38
2020-10-09 17;103.39;1418.38
2020-10-09 18;0.57;1418.38
2020-10-09 19;0.25;1418.38
2020-10-09 20;0.28;1418.38
2020-10-09 21;0.25;1418.38
2020-10-09 22;0.28;1418.38
2020-10-09 23;0.23;1418.38
2020-10-10 00;0.26;1418.38
2020-10-10 01;0.34;1418.38
2020-10-10 02;0.21;1418.38
2020-10-10 03;0.22;1418.38
2020-10-10 04;0.28;1418.38
2020-10-10 05;0.57;1418.38
2020-10-10 06;1.75;1418.38
2020-10-10 07;208.18;1418.38
2020-10-10 08;678.51;1418.38
2020-10-10 09;925.09;1418.38
2020-10-10 10;1046.74;1418.38
2020-10-10 11;1092.17;1418.38
2020-10-10 12;1103.59;1418.38
2020-10-10 13;1085.07;1418.38
2020-10-10 14;1033.81;1418.38
2020-10-10 15;904.32;1418.38
2020-10-10 16;612.27;1418.38
2020-10-10 17;153.70;1418.38
2020-10-10 18;0.84;1418.38
2020-10-10 19;0.23;1418.38
2020-10-10 20;0.21;1418.38
2020-10-10 21;0.23;1418.38
2020-10-10 22;0.25;1418.38
2020-10-10 23;0.21;1418.38
2020-10-11 00;0.16;1418.38
2020-10-11 01;0.15;1418.38
2020-10-11 02;0.15;1418.38
2020-10-11 03;0.26;1418.38
2020-10-11 04;0.21;1418.38
2020-10-11 05;0.33;1418.38
2020-10-11 06;1.40;1418.38
2020-10-11 07;216.01;1418.38
2020-10-11 08;712.48;1418.38
2020-10-11 09;974.78;1418.38
2020-10-11 10;1094.84;1418.38
2020-10-11 11;1139.70;1418.38
2020-10-11 12;1143.36;1418.38
2020-10-11 13;1135.10;1418.38
2020-10-11 14;1081.32;1418.38
2020-10-11 15;954.62;1418.38
2020-10-11 16;665.37;1418.38
2020-10-11 17;163.69;1418.38
2020-10-11 18;0.77;1418.38
2020-10-11 19;0.27;1418.38
2020-10-11 20;0.29;1418.38
2020-10-11 21;0.27;1418.38
2020-10-11 22;0.26;1418.38
2020-10-11 23;0.28;1418.38
2020-10-12 00;0.29;1418.38
2020-10-12 01;0.28;1418.38
2020-10-12 02;0.22;1418.38
2020-10-12 03;0.26;1418.38
2020-10-12 04;0.28;1418.38
2020-10-12 05;0.37;1418.38
2020-10-12 06;1.45;1418.38
2020-10-12 07;236.00;1418.38
2020-10-12 08;745.04;1418.38
2020-10-12 09;1004.30;1418.38
2020-10-12 10;1118.52;1418.38
2020-10-12 11;1146.40;1418.38
2020-10-12 12;1145.15;1418.38
2020-10-12 13;1136.30;1418.38
2020-10-12 14;1085.82;1418.38
2020-10-12 15;961.66;1418.38
2020-10-12 16;659.17;1418.38
2020-10-12 17;157.02;1418.38
2020-10-12 18;0.50;1418.38
2020-10-12 19;0.25;1418.38
2020-10-12 20;0.25;1418.38
2020-10-12 21;0.32;1418.38
2020-10-12 22;0.33;1418.38
2020-10-12 23;0.30;1418.38
2020-10-13 00;0.30;1418.38
2020-10-13 01;0.22;1418.38
2020-10-13 02;0.21;1418.38
2020-10-13 03;0.27;1418.38
2020-10-13 04;0.23;1418.38
2020-10-13 05;0.36;1418.38
2020-10-13 06;1.02;1418.38
2020-10-13 07;189.33;1418.38
2020-10-13 08;670.14;1418.38
2020-10-13 09;943.28;1418.38
2020-10-13 10;1046.68;1418.38
2020-10-13 11;1098.67;1418.38
2020-10-13 12;1086.42;1418.38
2020-10-13 13;1099.92;1418.38
2020-10-13 14;1046.98;1418.38
2020-10-13 15;914.54;1418.38
2020-10-13 16;609.74;1418.38
2020-10-13 17;131.54;1418.38
2020-10-13 18;0.86;1418.38
2020-10-13 19;0.29;1418.38
2020-10-13 20;0.25;1418.38
2020-10-13 21;0.24;1418.38
2020-10-13 22;0.26;1418.38
2020-10-13 23;0.26;1418.38
2020-10-14 00;0.31;1418.38
2020-10-14 01;0.30;1418.38
2020-10-14 02;0.17;1418.38
2020-10-14 03;0.20;1418.38
2020-10-14 04;0.26;1418.38
2020-10-14 05;0.35;1418.38
2020-10-14 06;0.77;1418.38
2020-10-14 07;182.85;1418.38
2020-10-14 08;678.58;1418.38
2020-10-14 09;979.51;1418.38
2020-10-14 10;1055.24;1418.38
2020-10-14 11;1043.92;1418.38
2020-10-14 12;1065.22;1418.38
2020-10-14 13;1093.18;1418.38
2020-10-14 14;1034.75;1418.38
2020-10-14 15;899.16;1418.38
2020-10-14 16;629.40;1418.38
2020-10-14 17;153.36;1418.38
2020-10-14 18;13.92;1418.38
2020-10-14 19;13.89;1418.38
2020-10-14 20;13.65;1418.38
2020-10-14 21;11.77;1418.38
2020-10-14 22;7.75;1418.38
2020-10-14 23;7.83;1418.38
2020-10-15 00;7.85;1418.38
2020-10-15 01;7.80;1418.38
2020-10-15 02;7.63;1418.38
2020-10-15 03;7.84;1418.38
2020-10-15 04;7.70;1418.38
2020-10-15 05;7.80;1418.38
2020-10-15 06;8.29;1418.38
2020-10-15 07;214.04;1418.38
2020-10-15 08;717.74;1418.38
2020-10-15 09;985.02;1418.38
2020-10-15 10;1096.40;1418.38
2020-10-15 11;1068.25;1418.38
2020-10-15 12;1065.53;1418.38
2020-10-15 13;1057.16;1418.38
2020-10-15 14;991.75;1418.38
2020-10-15 15;906.58;1418.38
2020-10-15 16;609.60;1418.38
2020-10-15 17;122.49;1418.38
2020-10-15 18;0.47;1418.38
2020-10-15 19;0.27;1418.38
2020-10-15 20;0.30;1418.38
2020-10-15 21;0.28;1418.38
2020-10-15 22;0.25;1418.38
2020-10-15 23;0.25;1418.38
2020-10-16 00;0.25;1418.38
2020-10-16 01;0.26;1418.38
2020-10-16 02;0.20;1418.38
2020-10-16 03;0.28;1418.38
2020-10-16 04;0.27;1418.38
2020-10-16 05;0.29;1418.38
2020-10-16 06;0.64;1418.38
2020-10-16 07;189.78;1418.38
2020-10-16 08;690.46;1418.38
2020-10-16 09;955.13;1418.38
2020-10-16 10;1071.84;1418.38
2020-10-16 11;1115.58;1418.38
2020-10-16 12;1117.45;1418.38
2020-10-16 13;1101.40;1418.38
2020-10-16 14;1043.38;1418.38
2020-10-16 15;878.68;1418.38
2020-10-16 16;547.63;1418.38
2020-10-16 17;106.42;1418.38
2020-10-16 18;1.65;1418.38
2020-10-16 19;1.45;1418.38
2020-10-16 20;1.41;1418.38
2020-10-16 21;1.47;1418.38
2020-10-16 22;1.50;1418.38
2020-10-16 23;1.50;1418.38
2020-10-17 00;1.49;1418.38
2020-10-17 01;1.54;1418.38
2020-10-17 02;1.39;1418.38
2020-10-17 03;1.51;1418.38
2020-10-17 04;1.43;1418.38
2020-10-17 05;1.49;1418.38
2020-10-17 06;2.43;1418.38
2020-10-17 07;144.30;1418.38
2020-10-17 08;546.75;1418.38
2020-10-17 09;822.62;1418.38
2020-10-17 10;984.98;1418.38
2020-10-17 11;1065.37;1418.38
2020-10-17 12;1080.37;1418.38
2020-10-17 13;1056.91;1418.38
2020-10-17 14;991.60;1418.38
2020-10-17 15;817.11;1418.38
2020-10-17 16;489.02;1418.38
2020-10-17 17;92.26;1418.38
2020-10-17 18;1.59;1418.38
2020-10-17 19;1.45;1418.38
2020-10-17 20;1.43;1418.38
2020-10-17 21;1.52;1418.38
2020-10-17 22;1.51;1418.38
2020-10-17 23;1.44;1418.38
2020-10-18 00;1.57;1418.38
2020-10-18 01;1.43;1418.38
2020-10-18 02;1.35;1418.38
2020-10-18 03;1.46;1418.38
2020-10-18 04;1.43;1418.38
2020-10-18 05;0.67;1418.38
2020-10-18 06;0.62;1418.38
2020-10-18 07;119.92;1418.38
2020-10-18 08;588.04;1418.38
2020-10-18 09;865.90;1418.38
2020-10-18 10;950.58;1418.38
2020-10-18 11;1006.25;1418.38
2020-10-18 12;960.76;1418.38
2020-10-18 13;944.51;1418.38
2020-10-18 14;823.93;1418.38
2020-10-18 15;790.45;1418.38
2020-10-18 16;501.14;1418.38
2020-10-18 17;91.18;1418.38
2020-10-18 18;0.40;1418.38
2020-10-18 19;0.20;1418.38
2020-10-18 20;0.26;1418.38
2020-10-18 21;0.31;1418.38
2020-10-18 22;0.29;1418.38
2020-10-18 23;0.36;1418.38
2020-10-19 00;0.24;1418.38
2020-10-19 01;0.26;1418.38
2020-10-19 02;0.14;1418.38
2020-10-19 03;0.29;1418.38
2020-10-19 04;0.23;1418.38
2020-10-19 05;0.44;1418.38
2020-10-19 06;0.65;1418.38
2020-10-19 07;123.90;1418.38
2020-10-19 08;561.14;1418.38
2020-10-19 09;848.47;1418.38
2020-10-19 10;823.85;1418.38
2020-10-19 11;845.39;1418.38
2020-10-19 12;858.26;1418.38
2020-10-19 13;708.70;1418.38
2020-10-19 14;449.05;1418.38
2020-10-19 15;221.61;1418.38
2020-10-19 16;81.22;1418.38
2020-10-19 17;6.48;1418.38
2020-10-19 18;0.37;1418.38
2020-10-19 19;0.20;1418.38
2020-10-19 20;0.19;1418.38
2020-10-19 21;0.24;1418.38
2020-10-19 22;0.21;1418.38
2020-10-19 23;0.26;1418.38
2020-10-20 00;0.21;1418.38
2020-10-20 01;0.22;1418.38
2020-10-20 02;0.16;1418.38
2020-10-20 03;0.23;1418.38
2020-10-20 04;0.20;1418.38
2020-10-20 05;0.19;1418.38
2020-10-20 06;0.23;1418.38
2020-10-20 07;1.40;1418.38
2020-10-20 08;7.21;1418.38
2020-10-20 09;58.89;1418.38
2020-10-20 10;122.46;1418.38
2020-10-20 11;250.28;1418.38
2020-10-20 12;280.24;1418.38
2020-10-20 13;289.31;1418.38
2020-10-20 14;198.69;1418.38
2020-10-20 15;78.16;1418.38
2020-10-20 16;25.75;1418.38
2020-10-20 17;0.85;1418.38
2020-10-20 18;0.21;1418.38
2020-10-20 19;0.26;1418.38
2020-10-20 20;0.20;1418.38
2020-10-20 21;0.21;1418.38
2020-10-20 22;0.21;1418.38
2020-10-20 23;0.21;1418.38
2020-10-21 00;0.23;1418.38
2020-10-21 01;0.21;1418.38
2020-10-21 02;0.14;1418.38
2020-10-21 03;0.22;1418.38
2020-10-21 04;0.18;1418.38
2020-10-21 05;0.20;1418.38
2020-10-21 06;0.28;1418.38
2020-10-21 07;47.38;1418.38
2020-10-21 08;363.98;1418.38
2020-10-21 09;607.07;1418.38
2020-10-21 10;789.62;1418.38
2020-10-21 11;830.11;1418.38
2020-10-21 12;863.44;1418.38
2020-10-21 13;905.25;1418.38
2020-10-21 14;763.95;1418.38
2020-10-21 15;543.56;1418.38
2020-10-21 16;200.76;1418.38
2020-10-21 17;14.81;1418.38
2020-10-21 18;0.33;1418.38
2020-10-21 19;0.23;1418.38
2020-10-21 20;0.26;1418.38
2020-10-21 21;0.22;1418.38
2020-10-21 22;0.26;1418.38
2020-10-21 23;0.24;1418.38
2020-10-22 00;0.23;1418.38
2020-10-22 01;0.29;1418.38
2020-10-22 02;0.20;1418.38
2020-10-22 03;0.22;1418.38
2020-10-22 04;0.22;1418.38
2020-10-22 05;0.34;1418.38
2020-10-22 06;0.31;1418.38
2020-10-22 07;52.67;1418.38
2020-10-22 08;334.60;1418.38
2020-10-22 09;473.55;1418.38
2020-10-22 10;617.20;1418.38
2020-10-22 11;713.41;1418.38
2020-10-22 12;662.52;1418.38
2020-10-22 13;650.52;1418.38
2020-10-22 14;529.58;1418.38
2020-10-22 15;470.87;1418.38
2020-10-22 16;215.58;1418.38
2020-10-22 17;29.22;1418.38
2020-10-22 18;1.18;1418.38
2020-10-22 19;0.88;1418.38
2020-10-22 20;0.28;1418.38
2020-10-22 21;0.21;1418.38
2020-10-22 22;0.23;1418.38
2020-10-22 23;0.20;1418.38
2020-10-23 00;0.18;1418.38
2020-10-23 01;0.19;1418.38
2020-10-23 02;0.14;1418.38
2020-10-23 03;0.25;1418.38
2020-10-23 04;0.22;1418.38
2020-10-23 05;0.26;1418.38
2020-10-23 06;0.32;1418.38
2020-10-23 07;72.35;1418.38
2020-10-23 08;330.59;1418.38
2020-10-23 09;553.31;1418.38
2020-10-23 10;685.44;1418.38
2020-10-23 11;733.59;1418.38
2020-10-23 12;570.64;1418.38
2020-10-23 13;729.41;1418.38
2020-10-23 14;704.31;1418.38
2020-10-23 15;618.03;1418.38
2020-10-23 16;292.33;1418.38
2020-10-23 17;45.49;1418.38
2020-10-23 18;0.45;1418.38
2020-10-23 19;0.22;1418.38
2020-10-23 20;0.23;1418.38
2020-10-23 21;0.31;1418.38
2020-10-23 22;0.31;1418.38
2020-10-23 23;0.32;1418.38
2020-10-24 00;0.27;1418.38
2020-10-24 01;0.31;1418.38
2020-10-24 02;0.24;1418.38
2020-10-24 03;0.26;1418.38
2020-10-24 04;0.30;1418.38
2020-10-24 05;0.27;1418.38
2020-10-24 06;0.37;1418.38
2020-10-24 07;97.68;1418.38
2020-10-24 08;476.26;1418.38
2020-10-24 09;756.83;1418.38
2020-10-24 10;962.34;1418.38
2020-10-24 11;1069.63;1418.38
2020-10-24 12;1036.08;1418.38
2020-10-24 13;961.19;1418.38
2020-10-24 14;925.75;1418.38
2020-10-24 15;736.92;1418.38
2020-10-24 16;345.47;1418.38
2020-10-24 17;40.73;1418.38
2020-10-24 18;2.48;1418.38
2020-10-24 19;0.24;1418.38
2020-10-24 20;0.21;1418.38
2020-10-24 21;0.23;1418.38
2020-10-24 22;0.29;1418.38
2020-10-24 23;0.21;1418.38
2020-10-25 00;0.25;1418.38
2020-10-25 01;0.22;1418.38
2020-10-25 02;0.20;1418.38
2020-10-25 03;0.26;1418.38
2020-10-25 04;0.24;1418.38
2020-10-25 05;0.30;1418.38
2020-10-25 06;0.27;1418.38
2020-10-25 07;31.00;1418.38
2020-10-25 08;152.53;1418.38
2020-10-25 09;284.44;1418.38
2020-10-25 10;339.37;1418.38
2020-10-25 11;393.70;1418.38
2020-10-25 12;430.24;1418.38
2020-10-25 13;300.31;1418.38
2020-10-25 14;269.96;1418.38
2020-10-25 15;98.72;1418.38
2020-10-25 16;40.24;1418.38
2020-10-25 17;6.78;1418.38
2020-10-25 18;0.39;1418.38
2020-10-25 19;0.41;1418.38
2020-10-25 20;0.29;1418.38
2020-10-25 21;0.25;1418.38
2020-10-25 22;0.29;1418.38
2020-10-25 23;0.37;1418.38
2020-10-26 00;0.32;1418.38
2020-10-26 01;0.23;1418.38
2020-10-26 02;0.21;1418.38
2020-10-26 03;0.31;1418.38
2020-10-26 04;0.36;1418.38
2020-10-26 05;0.28;1418.38
2020-10-26 06;0.31;1418.38
2020-10-26 07;110.50;1418.38
2020-10-26 08;579.16;1418.38
2020-10-26 09;940.75;1418.38
2020-10-26 10;1055.99;1418.38
2020-10-26 11;1085.90;1418.38
2020-10-26 12;1035.15;1418.38
2020-10-26 13;976.53;1418.38
2020-10-26 14;919.48;1418.38
2020-10-26 15;752.68;1418.38
2020-10-26 16;446.66;1418.38
2020-10-26 17;42.74;1418.38
2020-10-26 18;0.38;1418.38
2020-10-26 19;0.23;1418.38
2020-10-26 20;0.33;1418.38
2020-10-26 21;0.30;1418.38
2020-10-26 22;0.28;1418.38
2020-10-26 23;0.28;1418.38
2020-10-27 00;0.30;1418.38
2020-10-27 01;0.28;1418.38
2020-10-27 02;0.15;1418.38
2020-10-27 03;0.33;1418.38
2020-10-27 04;0.28;1418.38
2020-10-27 05;0.27;1418.38
2020-10-27 06;0.30;1418.38
2020-10-27 07;55.66;1418.38
2020-10-27 08;399.38;1418.38
2020-10-27 09;777.30;1418.38
2020-10-27 10;1001.07;1418.38
2020-10-27 11;1015.29;1418.38
2020-10-27 12;937.29;1418.38
2020-10-27 13;761.63;1418.38
2020-10-27 14;606.97;1418.38
2020-10-27 15;434.99;1418.38
2020-10-27 16;178.42;1418.38
2020-10-27 17;19.91;1418.38
2020-10-27 18;0.52;1418.38
2020-10-27 19;0.32;1418.38
2020-10-27 20;0.25;1418.38
2020-10-27 21;0.23;1418.38
2020-10-27 22;0.31;1418.38
2020-10-27 23;0.31;1418.38
2020-10-28 00;0.30;1418.38
2020-10-28 01;0.33;1418.38
2020-10-28 02;0.24;1418.38
2020-10-28 03;0.27;1418.38
2020-10-28 04;0.27;1418.38
2020-10-28 05;0.30;1418.38
2020-10-28 06;0.31;1418.38
2020-10-28 07;32.51;1418.38
2020-10-28 08;170.11;1418.38
2020-10-28 09;465.63;1418.38
2020-10-28 10;634.36;1418.38
2020-10-28 11;783.46;1418.38
2020-10-28 12;779.18;1418.38
2020-10-28 13;699.14;1418.38
2020-10-28 14;653.24;1418.38
2020-10-28 15;492.36;1418.38
2020-10-28 16;231.59;1418.38
2020-10-28 17;18.91;1418.38
2020-10-28 18;0.85;1418.38
2020-10-28 19;0.39;1418.38
2020-10-28 20;0.26;1418.38
2020-10-28 21;0.28;1418.38
2020-10-28 22;0.32;1418.38
2020-10-28 23;0.39;1418.38
2020-10-29 00;0.30;1418.38
2020-10-29 01;0.29;1418.38
2020-10-29 02;0.19;1418.38
2020-10-29 03;0.32;1418.38
2020-10-29 04;0.27;1418.38
2020-10-29 05;0.28;1418.38
2020-10-29 06;0.67;1418.38
2020-10-29 07;77.21;1418.38
2020-10-29 08;455.00;1418.38
2020-10-29 09;750.99;1418.38
2020-10-29 10;928.50;1418.38
2020-10-29 11;1040.88;1418.38
2020-10-29 12;1092.76;1418.38
2020-10-29 13;1071.29;1418.38
2020-10-29 14;1005.57;1418.38
2020-10-29 15;837.42;1418.38
2020-10-29 16;443.82;1418.38
2020-10-29 17;50.60;1418.38
2020-10-29 18;8.82;1418.38
2020-10-29 19;2.39;1418.38
2020-10-29 20;0.23;1418.38
2020-10-29 21;0.23;1418.38
2020-10-29 22;0.31;1418.38
2020-10-29 23;0.37;1418.38
2020-10-30 00;0.38;1418.38
2020-10-30 01;0.35;1418.38
2020-10-30 02;0.24;1418.38
2020-10-30 03;0.38;1418.38
2020-10-30 04;0.39;1418.38
2020-10-30 05;0.29;1418.38
2020-10-30 06;6.65;1418.38
2020-10-30 07;98.47;1418.38
2020-10-30 08;554.98;1418.38
2020-10-30 09;879.85;1418.38
2020-10-30 10;1010.22;1418.38
2020-10-30 11;1055.94;1418.38
2020-10-30 12;1034.47;1418.38
2020-10-30 13;1047.15;1418.38
2020-10-30 14;966.31;1418.38
2020-10-30 15;790.48;1418.38
2020-10-30 16;325.01;1418.38
2020-10-30 17;32.44;1418.38
2020-10-30 18;1.07;1418.38
2020-10-30 19;0.41;1418.38
2020-10-30 20;0.27;1418.38
2020-10-30 21;0.27;1418.38
2020-10-30 22;0.26;1418.38
2020-10-30 23;0.38;1418.38
2020-10-31 00;0.37;1418.38
2020-10-31 01;0.29;1418.38
2020-10-31 02;0.29;1418.38
2020-10-31 03;0.33;1418.38
2020-10-31 04;0.33;1418.38
2020-10-31 05;0.25;1418.38
2020-10-31 06;0.67;1418.38
2020-10-31 07;72.01;1418.38
2020-10-31 08;512.82;1418.38
2020-10-31 09;844.63;1418.38
2020-10-31 10;980.87;1418.38
2020-10-31 11;1000.45;1418.38
2020-10-31 12;991.66;1418.38
2020-10-31 13;961.68;1418.38
2020-10-31 14;947.71;1418.38
2020-10-31 15;780.37;1418.38
2020-10-31 16;381.54;1418.38
2020-10-31 17;26.91;1418.38
2020-10-31 18;0.97;1418.38
2020-10-31 19;0.37;1418.38
2020-10-31 20;0.24;1418.38
2020-10-31 21;0.24;1418.38
2020-10-31 22;0.28;1418.38
2020-10-31 23;0.35;1418.38
2020-11-01 00;0.26;1418.38
2020-11-01 01;0.31;1418.38
2020-11-01 02;0.23;1418.38
2020-11-01 03;0.27;1418.38
2020-11-01 04;0.32;1418.38
2020-11-01 05;0.24;1418.38
2020-11-01 06;0.75;1418.38
2020-11-01 07;87.33;1418.38
2020-11-01 08;394.39;1418.38
2020-11-01 09;505.52;1418.38
2020-11-01 10;591.70;1418.38
2020-11-01 11;747.12;1418.38
2020-11-01 12;745.60;1418.38
2020-11-01 13;716.92;1418.38
2020-11-01 14;841.97;1418.38
2020-11-01 15;642.17;1418.38
2020-11-01 16;282.07;1418.38
2020-11-01 17;25.21;1418.38
2020-11-01 18;1.37;1418.38
2020-11-01 19;0.23;1418.38
2020-11-01 20;0.22;1418.38
2020-11-01 21;0.23;1418.38
2020-11-01 22;0.25;1418.38
2020-11-01 23;0.32;1418.38
2020-11-02 00;0.21;1418.38
2020-11-02 01;0.26;1418.38
2020-11-02 02;0.22;1418.38
2020-11-02 03;0.24;1418.38
2020-11-02 04;0.22;1418.38
2020-11-02 05;0.21;1418.38
2020-11-02 06;0.68;1418.38
2020-11-02 07;50.02;1418.38
2020-11-02 08;251.98;1418.38
2020-11-02 09;414.13;1418.38
2020-11-02 10;425.33;1418.38
2020-11-02 11;587.06;1418.38
2020-11-02 12;500.76;1418.38
2020-11-02 13;470.73;1418.38
2020-11-02 14;359.92;1418.38
2020-11-02 15;173.54;1418.38
2020-11-02 16;50.26;1418.38
2020-11-02 17;3.24;1418.38
2020-11-02 18;0.39;1418.38
2020-11-02 19;0.21;1418.38
2020-11-02 20;0.22;1418.38
2020-11-02 21;0.23;1418.38
2020-11-02 22;0.24;1418.38
2020-11-02 23;0.25;1418.38
2020-11-03 00;0.21;1418.38
2020-11-03 01;0.22;1418.38
2020-11-03 02;0.16;1418.38
2020-11-03 03;0.24;1418.38
2020-11-03 04;0.25;1418.38
2020-11-03 05;0.18;1418.38
2020-11-03 06;0.70;1418.38
2020-11-03 07;6.89;1418.38
2020-11-03 08;63.05;1418.38
2020-11-03 09;140.31;1418.38
2020-11-03 10;247.42;1418.38
2020-11-03 11;405.19;1418.38
2020-11-03 12;439.20;1418.38
2020-11-03 13;441.39;1418.38
2020-11-03 14;471.37;1418.38
2020-11-03 15;430.77;1418.38
2020-11-03 16;214.10;1418.38
2020-11-03 17;14.43;1418.38
2020-11-03 18;1.11;1418.38
2020-11-03 19;0.78;1418.38
2020-11-03 20;0.78;1418.38
2020-11-03 21;0.77;1418.38
2020-11-03 22;0.89;1418.38
2020-11-03 23;0.45;1418.38
2020-11-04 00;0.24;1418.38
2020-11-04 01;0.23;1418.38
2020-11-04 02;0.16;1418.38
2020-11-04 03;0.23;1418.38
2020-11-04 04;0.30;1418.38
2020-11-04 05;0.22;1418.38
2020-11-04 06;0.67;1418.38
