Timestamp;Measured energy production (MWh);Installed power (MW)
2020-10-02 09;4310.67;5938.47
2020-10-02 10;4083.73;5961.79
2020-10-02 11;3699.52;5961.79
2020-10-02 12;3797.46;5961.79
2020-10-02 13;4021.06;5950.61
2020-10-02 14;4058.1;5961.79
2020-10-02 15;4163.05;5961.79
2020-10-02 16;4169.49;5961.79
2020-10-02 17;4159.38;5961.79
2020-10-02 18;4202.27;5961.79
2020-10-02 19;4135.2;5950.81
2020-10-02 20;3948.49;5950.81
2020-10-02 21;3884.59;5961.77
2020-10-02 22;4140.97;5961.79
2020-10-02 23;4392.76;5961.79
2020-10-03 00;4439.32;5961.79
2020-10-03 01;4463.85;5961.79
2020-10-03 02;4446.58;5961.78
2020-10-03 03;4352.52;5961.79
2020-10-03 04;4292.86;5961.79
2020-10-03 05;4321.88;5961.79
2020-10-03 06;4400.39;5961.79
2020-10-03 07;4292.84;5961.79
2020-10-03 08;4093.01;5961.79
2020-10-03 09;3874.19;5961.79
2020-10-03 10;3727.14;5961.79
2020-10-03 11;3923.15;5961.79
2020-10-03 12;4298.74;5961.79
2020-10-03 13;4395.41;5961.79
2020-10-03 14;4308.75;5961.79
2020-10-03 15;4259.43;5961.78
2020-10-03 16;4141.91;5961.79
2020-10-03 17;3852.58;5961.8
2020-10-03 18;3812.44;5961.79
2020-10-03 19;3927.49;5961.8
2020-10-03 20;3922.32;5961.79
2020-10-03 21;3298.21;5961.79
2020-10-03 22;2927.1;5961.8
2020-10-03 23;3022.64;5961.79
2020-10-04 00;3073.41;5961.8
2020-10-04 01;3265.51;5961.79
2020-10-04 02;3367.48;5961.79
2020-10-04 03;3504.31;5961.79
2020-10-04 04;3444.69;5961.79
2020-10-04 05;3554.7;5961.79
2020-10-04 06;3500.63;5961.8
2020-10-04 07;3793.11;5961.79
2020-10-04 08;4100.54;5961.79
2020-10-04 09;4185.74;5961.79
2020-10-04 10;4319.65;5961.79
2020-10-04 11;4330.34;5961.79
2020-10-04 12;4347.51;5961.78
2020-10-04 13;4233.23;5961.79
2020-10-04 14;3970.77;5961.79
2020-10-04 15;3592.62;5961.78
2020-10-04 16;3601.92;5961.79
2020-10-04 17;3665.56;5961.79
2020-10-04 18;3645.19;5961.79
2020-10-04 19;3597.98;5961.78
2020-10-04 20;3400.8;5961.79
2020-10-04 21;3068.18;5961.78
2020-10-04 22;2873.84;5961.79
2020-10-04 23;2964.31;5961.78
2020-10-05 00;2671.42;5961.78
2020-10-05 01;2618.97;5961.8
2020-10-05 02;2696.87;5961.79
2020-10-05 03;2597.08;5961.79
2020-10-05 04;2615.31;5961.78
2020-10-05 05;2548.36;5961.8
2020-10-05 06;2541.94;5961.8
2020-10-05 07;2439.28;5961.79
2020-10-05 08;2292.9;5961.78
2020-10-05 09;2143.15;5961.79
2020-10-05 10;1711.47;5961.79
2020-10-05 11;1591.94;5961.79
2020-10-05 12;1743.75;5803.8
2020-10-05 13;1851.99;5803.79
2020-10-05 14;1700.65;5803.79
2020-10-05 15;1898.21;5803.79
2020-10-05 16;2334.2;5803.79
2020-10-05 17;2417.94;5803.6
2020-10-05 18;2372.79;5803.81
2020-10-05 19;2227.68;5803.79
2020-10-05 20;1856.9;5803.79
2020-10-05 21;1968.77;6011.57
2020-10-05 22;2103.11;6011.59
2020-10-05 23;2326.29;6011.61
2020-10-06 00;2538.1;6011.59
2020-10-06 01;2649.74;6011.6
2020-10-06 02;2587.33;6011.6
2020-10-06 03;2492.16;6011.61
2020-10-06 04;2552.99;6011.6
2020-10-06 05;2336.31;6011.58
2020-10-06 06;2013.35;6011.6
2020-10-06 07;1874.73;6011.61
2020-10-06 08;2022.73;6011.61
2020-10-06 09;2100.05;6003.52
2020-10-06 10;2068.16;6003.52
2020-10-06 11;2064.02;6003.53
2020-10-06 12;2090.48;6003.52
2020-10-06 13;2124.91;6003.52
2020-10-06 14;2161.8;6003.55
2020-10-06 15;2405.43;6003.52
2020-10-06 16;2570.46;6003.52
2020-10-06 17;2720.59;6003.53
2020-10-06 18;2582.02;6003.54
2020-10-06 19;2273.89;5984.1
2020-10-06 20;1917.47;6011.48
2020-10-06 21;1708.83;6169.59
2020-10-06 22;1769.52;6169.58
2020-10-06 23;1668.78;6169.58
2020-10-07 00;1768.06;6169.59
2020-10-07 01;1678.18;6009.58
2020-10-07 02;1435.88;6009.58
2020-10-07 03;1334.89;6011.35
2020-10-07 04;1253.2;6011.59
2020-10-07 05;1206.99;6011.6
2020-10-07 06;1056.7;6011.58
2020-10-07 07;1006.01;6009.27
2020-10-07 08;866.38;5995.49
2020-10-07 09;706.74;5995.47
2020-10-07 10;622.78;5995.48
2020-10-07 11;369.2;5995.49
2020-10-07 12;307.95;5995.49
2020-10-07 13;330.97;5995.48
2020-10-07 14;192.36;5619.31
2020-10-07 15;126.39;5619.32
2020-10-07 16;78.47;5597.05
2020-10-07 17;64.02;5574.29
2020-10-07 18;64.96;5571.34
2020-10-07 19;101.84;5592.11
2020-10-07 20;171.26;5974.73
2020-10-07 21;249.6;5974.54
2020-10-07 22;302.34;5973.71
2020-10-07 23;386.13;6000
2020-10-08 00;424.13;6000.01
2020-10-08 01;365.18;6010.37
2020-10-08 02;405.2;6010.37
2020-10-08 03;408.13;6003.48
2020-10-08 04;343.14;5978.79
2020-10-08 05;323.43;5976.71
2020-10-08 06;360.78;5899.48
2020-10-08 07;350.83;6169.59
2020-10-08 08;361.22;6169.59
2020-10-08 09;349.86;6169.58
2020-10-08 10;343.18;6169.59
2020-10-08 11;326.67;6169.58
2020-10-08 12;342.95;6169.59
2020-10-08 13;314.79;6169.58
2020-10-08 14;273.99;6169.6
2020-10-08 15;274.68;6169.59
2020-10-08 16;297.16;6169.6
2020-10-08 17;298.1;6169.59
2020-10-08 18;295.85;6169.58
2020-10-08 19;236.99;6169.58
2020-10-08 20;151.82;6169.59
2020-10-08 21;126.23;6169.59
2020-10-08 22;92.83;6169.58
2020-10-08 23;81.65;6169.58
2020-10-09 00;67.08;6169.59
2020-10-09 01;76.65;6169.58
2020-10-09 02;69.67;6169.58
2020-10-09 03;69.03;6169.58
2020-10-09 04;71.33;6169.58
2020-10-09 05;67.7;6169.59
2020-10-09 06;71.05;6169.59
2020-10-09 07;82.96;6169.59
2020-10-09 08;101.07;6169.59
2020-10-09 09;115.86;6169.59
2020-10-09 10;95.97;6068.67
2020-10-09 11;45.17;6068.65
2020-10-09 12;34.1;6068.64
2020-10-09 13;45.57;6068.65
2020-10-09 14;71.89;6068.64
2020-10-09 15;110.16;6169.58
2020-10-09 16;143.16;6169.59
2020-10-09 17;178.91;6169.59
2020-10-09 18;233.67;6169.59
2020-10-09 19;358.81;6169.59
2020-10-09 20;729.36;6169.59
2020-10-09 21;1130.95;6169.59
2020-10-09 22;1302.4;6169.58
2020-10-09 23;1633.99;6169.59
2020-10-10 00;1799.92;6169.59
2020-10-10 01;1823.84;6169.6
2020-10-10 02;1939.39;6169.59
2020-10-10 03;1818.44;6169.6
2020-10-10 04;1871.27;6169.59
2020-10-10 05;1983.25;6169.59
2020-10-10 06;2101.27;6169.59
2020-10-10 07;2111.34;6169.59
2020-10-10 08;2073.52;6169.59
2020-10-10 09;1858.19;6169.59
2020-10-10 10;1641.82;6169.6
2020-10-10 11;1616.7;6169.58
2020-10-10 12;1963.88;6169.58
2020-10-10 13;2277.71;6169.59
2020-10-10 14;2323.51;6169.6
2020-10-10 15;2352.27;6169.59
2020-10-10 16;2351.16;5917.22
2020-10-10 17;2468.17;5948.34
2020-10-10 18;2605.94;5965.1
2020-10-10 19;2915.69;5921.77
2020-10-10 20;2966.68;5922.57
2020-10-10 21;2720.86;5917.75
2020-10-10 22;2464.74;5898.61
2020-10-10 23;2409.41;5846.33
2020-10-11 00;2372.8;5834.71
2020-10-11 01;2136.93;5842.22
2020-10-11 02;2017.39;5841.29
2020-10-11 03;1992.12;5836.33
2020-10-11 04;2020.9;5846.99
2020-10-11 05;2095.36;5845.5
2020-10-11 06;2152.6;5841.67
2020-10-11 07;2095.4;5841.37
2020-10-11 08;1992.51;5843.08
2020-10-11 09;1758.19;5904.82
2020-10-11 10;1515.69;5914.02
2020-10-11 11;1447.72;5907.83
2020-10-11 12;1647.21;5907.5
2020-10-11 13;1876.34;5899.14
2020-10-11 14;1903.12;5895.94
2020-10-11 15;1856.67;5895.94
2020-10-11 16;1934.79;5896.62
2020-10-11 17;2064.58;5898.37
2020-10-11 18;2127.23;5899.65
2020-10-11 19;2322.51;5895.68
2020-10-11 20;2491.12;5892.29
2020-10-11 21;2347.35;5916.49
2020-10-11 22;2234.05;5925.22
2020-10-11 23;2221.48;5876.51
2020-10-12 00;2054.15;5881.21
2020-10-12 01;1761.62;5876.62
2020-10-12 02;1598.92;5869.27
2020-10-12 03;1528.33;5859.37
2020-10-12 04;1301.84;5867.01
2020-10-12 05;1240.44;5863.49
2020-10-12 06;1158.75;5866.27
2020-10-12 07;1163.27;5867.68
2020-10-12 08;1038.28;5867.25
2020-10-12 09;917.61;5862.43
2020-10-12 10;871.05;5866.19
2020-10-12 11;765.64;5855.82
2020-10-12 12;777.69;5851.24
2020-10-12 13;754.96;5820.85
2020-10-12 14;651.06;5808.17
2020-10-12 15;605.68;5801.84
2020-10-12 16;634.06;5805.81
2020-10-12 17;722.9;5797.66
2020-10-12 18;772.55;5792.77
2020-10-12 19;681.84;5782.3
2020-10-12 20;744.96;5805.71
2020-10-12 21;945.36;5806.83
2020-10-12 22;1182.97;5821.12
2020-10-12 23;1380.73;6169.58
2020-10-13 00;1533.97;6169.59
2020-10-13 01;1582.12;6169.59
2020-10-13 02;1724.08;6169.59
2020-10-13 03;1820.71;6169.59
2020-10-13 04;1852.33;6169.59
2020-10-13 05;1879.91;6169.59
2020-10-13 06;1731.16;6169.59
2020-10-13 07;1619.74;6169.59
2020-10-13 08;1535.47;6169.59
2020-10-13 09;1447.05;6169.59
2020-10-13 10;1284.14;6169.59
2020-10-13 11;1112.22;6169.58
2020-10-13 12;1007.32;6169.59
2020-10-13 13;894.61;6169.58
2020-10-13 14;871.03;6169.58
2020-10-13 15;1104.47;6169.58
2020-10-13 16;1422.44;6169.59
2020-10-13 17;1695.08;6169.59
2020-10-13 18;1938.53;6169.59
2020-10-13 19;2045.91;6169.6
2020-10-13 20;2403.03;6169.59
2020-10-13 21;2537.37;6169.6
2020-10-13 22;2168.09;6169.58
2020-10-13 23;1958.67;6169.6
2020-10-14 00;1662.39;6169.59
2020-10-14 01;1193.76;6169.59
2020-10-14 02;970.23;6169.58
2020-10-14 03;990.22;6169.58
2020-10-14 04;1075.61;6169.58
2020-10-14 05;1121.8;6169.59
2020-10-14 06;1213.14;6169.59
2020-10-14 07;1368.92;6169.58
2020-10-14 08;1501.16;6169.58
2020-10-14 09;1568.21;6169.59
2020-10-14 10;1508.46;6169.59
2020-10-14 11;1405.33;6169.59
2020-10-14 12;1482.61;6169.58
2020-10-14 13;1683.7;6169.58
2020-10-14 14;1876.14;6169.59
2020-10-14 15;2270.75;6169.6
2020-10-14 16;2419.99;6169.59
2020-10-14 17;2462.89;5934.83
2020-10-14 18;2411.3;5935.73
2020-10-14 19;2226.61;5932.17
2020-10-14 20;2030.93;5903.32
2020-10-14 21;1880.7;5899.69
2020-10-14 22;1858.9;5894.25
2020-10-14 23;1536.74;5915.59
2020-10-15 00;1288.61;5893.04
2020-10-15 01;1099.68;5884.08
2020-10-15 02;855.73;5871.89
2020-10-15 03;805.71;5872.29
2020-10-15 04;686.44;5861.82
2020-10-15 05;600.87;6169.59
2020-10-15 06;648.01;6169.58
2020-10-15 07;704.51;6169.59
2020-10-15 08;591.93;6169.59
2020-10-15 09;563.45;6169.59
2020-10-15 10;587.82;6169.59
2020-10-15 11;655.86;6169.59
2020-10-15 12;766.08;6169.59
2020-10-15 13;932.12;6169.58
2020-10-15 14;1021.83;5875.82
2020-10-15 15;1262.23;5858.69
2020-10-15 16;1461.73;5878.13
2020-10-15 17;1611.39;5889.22
2020-10-15 18;1703.69;5896.57
2020-10-15 19;1923.61;5897.88
2020-10-15 20;1832.53;5918.54
2020-10-15 21;1817.5;5958.1
2020-10-15 22;1611.02;5939.37
2020-10-15 23;1396.65;5926.47
2020-10-16 00;1182.62;5916.81
2020-10-16 01;983.93;5927.09
2020-10-16 02;842.84;5908.56
2020-10-16 03;679.52;5888.71
2020-10-16 04;555.05;5879.84
2020-10-16 05;576.48;5885.08
2020-10-16 06;549.87;5881.67
2020-10-16 07;572.79;5898.37
2020-10-16 08;548.35;6169.59
2020-10-16 09;520.13;6169.58
2020-10-16 10;412.45;6169.58
2020-10-16 11;320.76;6169.58
2020-10-16 12;299.17;6169.59
2020-10-16 13;220.93;6169.59
2020-10-16 14;137.99;6169.59
2020-10-16 15;76.69;6169.58
2020-10-16 16;75.73;6169.59
2020-10-16 17;95.75;6169.59
2020-10-16 18;115.41;6169.59
2020-10-16 19;139.17;6169.59
2020-10-16 20;143.76;6169.59
2020-10-16 21;176.7;6169.6
2020-10-16 22;161.88;6169.58
2020-10-16 23;140.23;6169.59
2020-10-17 00;143.21;6169.59
2020-10-17 01;123.04;6169.59
2020-10-17 02;174.91;6169.59
2020-10-17 03;289.14;6169.59
2020-10-17 04;324.25;6169.59
2020-10-17 05;375.55;6169.59
2020-10-17 06;393.6;6169.59
2020-10-17 07;422.05;6169.59
2020-10-17 08;423.24;6169.59
2020-10-17 09;430.01;6169.58
2020-10-17 10;436.35;6169.58
2020-10-17 11;333.47;6169.59
2020-10-17 12;244.46;6169.59
2020-10-17 13;337.83;6169.6
2020-10-17 14;504.46;6169.6
2020-10-17 15;634.82;6169.59
2020-10-17 16;469.6;6169.59
2020-10-17 17;311.79;6169.59
2020-10-17 18;205.24;6169.59
2020-10-17 19;158.25;6169.6
2020-10-17 20;110.64;6169.6
2020-10-17 21;94.39;6169.59
2020-10-17 22;64.8;6169.59
2020-10-17 23;50.48;6169.58
2020-10-18 00;42.52;6169.59
2020-10-18 01;40.29;6169.58
2020-10-18 02;37.79;6169.58
2020-10-18 03;51.11;6169.59
2020-10-18 04;77.64;6169.59
2020-10-18 05;82.71;6169.58
2020-10-18 06;87.36;6169.59
2020-10-18 07;100.41;6169.58
2020-10-18 08;96.43;6169.59
2020-10-18 09;113.22;6169.59
2020-10-18 10;143.45;6169.59
2020-10-18 11;124.34;6169.58
2020-10-18 12;104.8;6169.59
2020-10-18 13;102.55;6169.6
2020-10-18 14;97.21;6169.6
2020-10-18 15;80.53;6169.58
2020-10-18 16;99.24;6169.58
2020-10-18 17;85.36;6169.59
2020-10-18 18;108.71;6169.59
2020-10-18 19;140.29;6169.59
2020-10-18 20;212.41;6169.59
2020-10-18 21;363.88;6169.59
2020-10-18 22;521.56;6169.59
2020-10-18 23;767.7;6169.59
2020-10-19 00;1033.08;6169.6
2020-10-19 01;1230.21;6169.59
2020-10-19 02;1489.34;6169.59
2020-10-19 03;1718.5;6169.59
2020-10-19 04;1818.17;6169.58
2020-10-19 05;1816.84;6169.59
2020-10-19 06;1924.9;6169.59
2020-10-19 07;2122.35;6169.59
2020-10-19 08;2456.14;6169.59
2020-10-19 09;2581.9;6169.59
2020-10-19 10;2675.91;6007.58
2020-10-19 11;2446.9;6007.06
2020-10-19 12;2254.43;6006.75
2020-10-19 13;2573.48;6007.32
2020-10-19 14;3517.15;6169.59
2020-10-19 15;3946.19;6169.59
2020-10-19 16;4489.34;6187.08
2020-10-19 17;4734.03;6187.08
2020-10-19 18;4702.26;6187.08
2020-10-19 19;4522.16;6187.08
2020-10-19 20;4302.37;6187.08
2020-10-19 21;4203.41;6187.08
2020-10-19 22;3957.99;6187.08
2020-10-19 23;3769.91;6187.08
2020-10-20 00;3555.97;6187.08
2020-10-20 01;3179.67;6187.08
2020-10-20 02;2835.26;6187.08
2020-10-20 03;2671.49;6033.62
2020-10-20 04;2299.4;6034.05
2020-10-20 05;2323.64;6004.57
2020-10-20 06;2255.15;5993.46
2020-10-20 07;2316.62;6003.1
2020-10-20 08;2446.71;6187.08
2020-10-20 09;2242.15;6187.08
2020-10-20 10;2440.6;6187.08
2020-10-20 11;2760.71;6187.08
2020-10-20 12;3161.25;6187.08
2020-10-20 13;3456.35;6187.08
2020-10-20 14;3605.52;6187.08
2020-10-20 15;3625.46;6187.08
2020-10-20 16;3813.63;6187.08
2020-10-20 17;4349.69;6187.08
2020-10-20 18;4652.78;6187.08
2020-10-20 19;4664.36;6089.09
2020-10-20 20;4155.51;6071.49
2020-10-20 21;4059.17;6105.81
2020-10-20 22;4242.47;6096.18
2020-10-20 23;4384.37;6102.34
2020-10-21 00;4313.43;6104.14
2020-10-21 01;4431.06;6088.21
2020-10-21 02;4194.25;6075.33
2020-10-21 03;4176;6050.86
2020-10-21 04;4654.44;6065.78
2020-10-21 05;4693.57;6187.08
2020-10-21 06;4423.85;6187.08
2020-10-21 07;4291.51;6187.08
2020-10-21 08;4128.45;6187.08
2020-10-21 09;4019.72;6187.08
2020-10-21 10;3780.71;6187.08
2020-10-21 11;3611.31;6187.08
2020-10-21 12;3615.7;6187.08
2020-10-21 13;3499.13;6187.08
2020-10-21 14;3476.08;6187.08
2020-10-21 15;3577.44;6187.08
2020-10-21 16;3587.6;6187.08
2020-10-21 17;3615.43;6187.08
2020-10-21 18;3323.71;6187.08
2020-10-21 19;3131.26;6187.08
2020-10-21 20;2978.12;6187.08
2020-10-21 21;2766.07;6187.08
2020-10-21 22;2598.71;6187.08
2020-10-21 23;2530.05;6187.08
2020-10-22 00;2232.76;6187.08
2020-10-22 01;1884.4;6187.08
2020-10-22 02;1538.05;6187.08
2020-10-22 03;1544.8;6187.08
2020-10-22 04;1636.55;6187.08
2020-10-22 05;1664.89;6187.08
2020-10-22 06;1612.34;6187.08
2020-10-22 07;1550.12;6187.08
2020-10-22 08;1450.07;6187.08
2020-10-22 09;1359.15;6187.08
2020-10-22 10;1222.3;6187.08
2020-10-22 11;1069.69;6187.08
2020-10-22 12;1193.22;6187.08
2020-10-22 13;1328.32;6187.08
2020-10-22 14;1379.17;6187.08
2020-10-22 15;1533.86;6187.08
2020-10-22 16;1405.04;6187.08
2020-10-22 17;1417.28;6187.08
2020-10-22 18;1302.47;6187.08
2020-10-22 19;989.8;6187.08
2020-10-22 20;955.03;6187.08
2020-10-22 21;916.09;6187.08
2020-10-22 22;1071.7;6187.08
2020-10-22 23;1002.34;6187.08
2020-10-23 00;964.43;6187.08
2020-10-23 01;1036.53;6187.08
2020-10-23 02;999.76;6187.08
2020-10-23 03;1136.39;6187.08
2020-10-23 04;1454.52;6187.08
2020-10-23 05;1515.53;6187.08
2020-10-23 06;1659.72;6187.08
2020-10-23 07;1665.7;6187.08
2020-10-23 08;1692.76;6187.08
2020-10-23 09;1698.48;6187.08
2020-10-23 10;1709.83;6187.08
2020-10-23 11;1767.59;6187.08
2020-10-23 12;1892.89;6187.08
2020-10-23 13;1816.82;6187.08
2020-10-23 14;1837.88;6187.08
2020-10-23 15;1703.83;6187.08
2020-10-23 16;1593.39;6187.08
2020-10-23 17;1486.23;6187.08
2020-10-23 18;1326.11;6187.08
2020-10-23 19;1201.6;6187.08
2020-10-23 20;1108.77;6187.08
2020-10-23 21;1227.49;6187.08
2020-10-23 22;1330.41;6187.08
2020-10-23 23;1546.15;6187.08
2020-10-24 00;1641.45;6187.08
2020-10-24 01;1622.7;6187.08
2020-10-24 02;1722.2;6187.08
2020-10-24 03;1771.94;6187.08
2020-10-24 04;1808.28;6187.08
2020-10-24 05;1718.24;6187.08
2020-10-24 06;1692.98;6187.08
2020-10-24 07;1753;6187.08
2020-10-24 08;1800.83;6187.08
2020-10-24 09;1851.79;6187.08
2020-10-24 10;1823.3;6187.08
2020-10-24 11;1831.03;6187.08
2020-10-24 12;2098.75;6187.08
2020-10-24 13;2390.71;6187.08
2020-10-24 14;2709.8;6187.08
2020-10-24 15;3097.37;6187.08
2020-10-24 16;3415.4;6187.08
2020-10-24 17;3623.73;6187.08
2020-10-24 18;3711.45;6187.08
2020-10-24 19;3807.58;6187.08
2020-10-24 20;4045.84;6187.08
2020-10-24 21;4374.35;6187.08
2020-10-24 22;4640.77;6187.08
2020-10-24 23;4730.74;6187.08
2020-10-25 00;4733.03;6187.08
2020-10-25 01;4670.13;6187.08
2020-10-25 02;4443.26;6187.08
2020-10-25 03;3902.63;6187.08
2020-10-25 04;3368.84;6187.08
2020-10-25 05;3410.35;6187.08
2020-10-25 06;3492.91;6187.08
2020-10-25 07;3620.81;6187.08
2020-10-25 08;4215.43;6187.08
2020-10-25 09;4900.7;6187.08
2020-10-25 10;5135.16;6187.08
2020-10-25 11;5241.07;6187.08
2020-10-25 12;5247.02;6187.08
2020-10-25 13;5182.87;6187.08
2020-10-25 14;4894.76;6187.08
2020-10-25 15;4741.79;6187.08
2020-10-25 16;4733.04;6187.08
2020-10-25 17;4676.58;6187.08
2020-10-25 18;4353.67;6187.08
2020-10-25 19;4096.35;6187.08
2020-10-25 20;3605.53;6187.08
2020-10-25 21;3456.22;6187.08
2020-10-25 22;3307.81;6187.08
2020-10-25 23;2870.42;6187.08
2020-10-26 00;2729.42;6187.08
2020-10-26 01;2489.96;6187.08
2020-10-26 02;2382.34;6187.08
2020-10-26 03;2367.88;6187.08
2020-10-26 04;2369.77;6187.08
2020-10-26 05;2447.54;6187.08
2020-10-26 06;2338.23;6187.08
2020-10-26 07;2342.29;6187.08
2020-10-26 08;2176.32;6187.08
2020-10-26 09;1974.27;6187.08
2020-10-26 10;1824.73;6187.08
2020-10-26 11;1820.81;6187.08
2020-10-26 12;2040.75;6187.08
2020-10-26 13;2287.23;6187.08
2020-10-26 14;2493.83;6187.08
2020-10-26 15;2662.06;6187.08
2020-10-26 16;2593.63;5872.96
2020-10-26 17;2774.34;5871.04
2020-10-26 18;2839.6;5926.8
2020-10-26 19;2629.1;6187.08
2020-10-26 20;2499.81;6187.08
2020-10-26 21;2463.52;6187.08
2020-10-26 22;2413.4;6187.08
2020-10-26 23;2300.22;6187.08
2020-10-27 00;2222.64;6187.08
2020-10-27 01;2084.17;6187.08
2020-10-27 02;2127.41;6187.08
2020-10-27 03;2320.82;6187.08
2020-10-27 04;2301.08;6187.08
2020-10-27 05;2423.12;6187.08
2020-10-27 06;2566.95;6187.08
2020-10-27 07;2741.1;6187.08
2020-10-27 08;2871.68;6187.08
2020-10-27 09;3060.29;6187.08
2020-10-27 10;2998;6187.08
2020-10-27 11;2997.05;6187.08
2020-10-27 12;3244.71;6187.08
2020-10-27 13;3442.87;6187.08
2020-10-27 14;3464.22;6170.56
2020-10-27 15;3414.87;6187.08
2020-10-27 16;2956.6;6187.08
2020-10-27 17;2950.1;6187.08
2020-10-27 18;2904.48;6187.08
2020-10-27 19;2844.76;6187.08
2020-10-27 20;2784.38;6187.08
2020-10-27 21;2614.16;6187.08
2020-10-27 22;2624.02;6187.08
2020-10-27 23;2613.63;6187.08
2020-10-28 00;2597.23;6187.08
2020-10-28 01;2699.79;6187.08
2020-10-28 02;2460.81;6187.08
2020-10-28 03;2213.65;6187.08
2020-10-28 04;2013.22;6187.08
2020-10-28 05;1762;6187.08
2020-10-28 06;1777.13;6187.08
2020-10-28 07;1760.16;6187.08
2020-10-28 08;1629.83;6187.08
2020-10-28 09;1402.66;6187.08
2020-10-28 10;1380.49;6187.08
2020-10-28 11;1265.78;6187.08
2020-10-28 12;1244.81;6187.08
2020-10-28 13;1371.55;6187.08
2020-10-28 14;1533.62;6187.08
2020-10-28 15;1730.91;6187.08
2020-10-28 16;1703.26;6187.08
2020-10-28 17;1466.75;6187.08
2020-10-28 18;1134.49;6187.08
2020-10-28 19;921.05;6187.08
2020-10-28 20;916.34;6187.08
2020-10-28 21;885.36;6187.08
2020-10-28 22;830.67;6187.08
2020-10-28 23;720.96;6187.08
2020-10-29 00;431.47;6187.08
2020-10-29 01;228.34;6187.08
2020-10-29 02;173.74;6187.08
2020-10-29 03;135.45;6187.08
2020-10-29 04;147.63;6187.08
2020-10-29 05;171.81;6187.08
2020-10-29 06;117.45;6187.08
2020-10-29 07;181.02;6187.08
2020-10-29 08;345.28;6187.08
2020-10-29 09;387.98;6187.08
2020-10-29 10;412.33;6187.08
2020-10-29 11;425.7;6187.08
2020-10-29 12;430.34;6187.08
2020-10-29 13;340.45;6187.08
2020-10-29 14;303.63;6187.08
2020-10-29 15;281.45;6187.08
2020-10-29 16;260.26;6187.08
2020-10-29 17;227.94;6187.08
2020-10-29 18;235.96;6187.08
2020-10-29 19;364.6;6187.08
2020-10-29 20;478.24;6187.08
2020-10-29 21;569.86;6187.08
2020-10-29 22;563.98;6187.08
2020-10-29 23;548.03;6187.08
2020-10-30 00;535.78;6187.08
2020-10-30 01;533.64;6187.08
2020-10-30 02;502.27;6187.08
2020-10-30 03;452.13;6187.08
2020-10-30 04;456.5;6187.08
2020-10-30 05;486.09;6187.08
2020-10-30 06;517.65;6187.08
2020-10-30 07;593.5;6187.08
2020-10-30 08;644.04;6187.08
2020-10-30 09;599.59;6187.08
2020-10-30 10;514.25;6187.08
2020-10-30 11;474.5;6187.08
2020-10-30 12;486.41;6187.08
2020-10-30 13;471.65;6187.08
2020-10-30 14;590.46;6187.08
2020-10-30 15;637.17;6187.08
2020-10-30 16;549.24;6187.08
2020-10-30 17;407.78;6187.08
2020-10-30 18;379.51;6187.08
2020-10-30 19;439.35;6187.08
2020-10-30 20;524.04;6187.08
2020-10-30 21;557.8;6187.08
2020-10-30 22;656.92;6187.08
2020-10-30 23;803.24;6187.08
2020-10-31 00;829.61;6187.08
2020-10-31 01;997.58;6187.08
2020-10-31 02;1137.3;6187.08
2020-10-31 03;1229.02;6187.08
2020-10-31 04;1211.32;6187.08
2020-10-31 05;1193.13;6187.08
2020-10-31 06;1109.52;6187.08
2020-10-31 07;1089.14;6187.08
2020-10-31 08;1093.17;6187.08
2020-10-31 09;1078.42;6187.08
2020-10-31 10;941.78;6187.08
2020-10-31 11;864.37;6187.08
2020-10-31 12;882.44;6187.08
2020-10-31 13;1033.17;6187.08
2020-10-31 14;1008.66;6187.08
2020-10-31 15;987.58;6187.08
2020-10-31 16;1009.07;6187.08
2020-10-31 17;985.08;6187.08
2020-10-31 18;864.12;6187.08
2020-10-31 19;892.15;6187.08
2020-10-31 20;869.08;6187.08
2020-10-31 21;952.95;6187.08
2020-10-31 22;1161.31;6187.08
2020-10-31 23;1285.74;6187.08
2020-11-01 00;1328.95;6187.08
2020-11-01 01;1389.43;6187.08
2020-11-01 02;1357.9;6187.08
2020-11-01 03;1377.04;6187.08
2020-11-01 04;1380.78;6187.08
2020-11-01 05;1372.72;6187.08
2020-11-01 06;1249.52;6187.08
2020-11-01 07;1120.72;6187.08
2020-11-01 08;1051;6187.08
2020-11-01 09;903.15;6187.08
2020-11-01 10;689.29;6187.08
2020-11-01 11;564.12;6187.08
2020-11-01 12;529.59;6187.08
2020-11-01 13;561.62;6187.08
2020-11-01 14;640.49;6187.08
2020-11-01 15;774.28;6187.08
2020-11-01 16;815.2;6187.08
